vehicle_index,space,time,speed,speed_diff
1120.0,1.90397197394738,4819.0,46.71871353276386,0.6857508885165586
1120.0,1.9169888256515548,4820.0,46.46884649582885,0.249867036935008
1120.0,1.9295220097956074,4821.0,43.708808724578645,2.7600377712502038
1120.0,1.9415287795908802,4822.0,43.12860679253933,0.5802019320393157
1120.0,1.9533311828127173,4823.0,40.95204430773573,2.176562484803597
1120.0,1.9638913275882588,4824.0,34.788055753127686,6.163988554608046
1120.0,1.9726891314616408,4825.0,28.81691549488481,5.971140258242876
1120.0,1.979996213294932,4826.0,24.03092376823765,4.785991726647161
1120.0,1.9861922325875319,4827.0,20.86062089166147,3.17030287657618
1120.0,1.991724425410935,4828.0,19.165492699417428,1.6951281922440415
1120.0,1.9969033026914487,4829.0,18.188137812199745,0.9773548872176825
1120.0,2.001860367362615,4830.0,17.569474971064047,0.6186628411356985
1120.0,2.0067173284596196,4831.0,17.519650059659007,0.04982491140503953
1120.0,2.0116593466740373,4832.0,18.172635671994414,0.6529856123354065
1120.0,2.0168468627967413,4833.0,19.161683798495588,0.9890481265011744
1120.0,2.0222838200917392,4834.0,19.97347668568115,0.8117928871855611
1120.0,2.0279583063995164,4835.0,20.927801740952937,0.9543250552717879
1120.0,2.033960078567967,4836.0,22.480642342316475,1.5528406013635383
1120.0,2.0405291375513093,4837.0,24.862148511737303,2.3815061694208275
1120.0,2.0477290605612506,4838.0,26.766935795965416,1.9047872842281137
1120.0,2.0551984669521737,4839.0,26.626936542216125,0.13999925374929134
1120.0,2.062315337951407,4840.0,24.286724288997256,2.340212253218869
1120.0,2.0685761967622005,4841.0,20.73422941309297,3.552494875904287
1120.0,2.0738585466165937,4842.0,17.316259711270092,3.4179697018228765
1120.0,2.0782474879031647,4843.0,14.440398929644529,2.8758607816255637
1120.0,2.0819875910259356,4844.0,12.693793001931844,1.7466059277126842
1120.0,2.08540846177731,4845.0,12.115797329243364,0.5779956726884805
1120.0,2.088803717783508,4846.0,12.454100343586578,0.3383030143432144
1120.0,2.0923938604263674,4847.0,13.539641291040317,1.0855409474537385
1120.0,2.096402122923948,4848.0,15.439603111279267,1.8999618202389499
1120.0,2.1010220558433232,4849.0,17.878365630777466,2.4387625194981997
1120.0,2.106337230311069,4850.0,20.339712939640897,2.461347308863431
1120.0,2.11226272438972,4851.0,22.169796814096944,1.8300838744560473
1120.0,2.118568737276731,4852.0,23.133976012207327,0.9641791981103829
1120.0,2.1250977834556877,4853.0,23.90746904892187,0.7734930367145445
1120.0,2.1318973749473726,4854.0,25.18387726876069,1.2764082198388174
1120.0,2.139156573151481,4855.0,27.147622053554592,1.963744784793903
1120.0,2.1469802169302636,4856.0,29.11630003038006,1.968677976825468
1120.0,2.1552671233052685,4857.0,30.477249804635928,1.360949774255868
1120.0,2.16389259126186,4858.0,31.588341126615227,1.1110913219792984
1120.0,2.172779538474476,4859.0,32.2991801658679,0.7108390392526758
1120.0,2.181779826395932,4860.0,32.40559405693403,0.10641389106612564
1120.0,2.190746155480105,4861.0,32.13487103387718,0.2707230230568456
1120.0,2.1996207278064577,4862.0,31.78930390264425,0.3455671312329329
1120.0,2.2084633408888843,4863.0,32.03087663981443,0.24157273717018057
1120.0,2.21751274237523,4864.0,33.278989670343066,1.2481130305286356
1120.0,2.2269622756936394,4865.0,34.62842834396658,1.349438673623517
1120.0,2.2366057865924804,4866.0,34.488727215675574,0.13970112829100856
1120.0,2.24604452168085,4867.0,33.52619539985461,0.9625318158209666
1120.0,2.2553182935098515,4868.0,33.36385246600564,0.16234293384896858
1120.0,2.264584253018698,4869.0,33.30294383464587,0.060908631359765764
1120.0,2.273801759001255,4870.0,33.073031848523115,0.2299119861227581
1120.0,2.282975913713611,4871.0,33.020512631661255,0.05251921686186023
1120.0,2.2921562848013153,4872.0,33.06340674228555,0.042894110624295934
1120.0,2.301339250069928,4873.0,33.02190084286002,0.0415058994255304
1120.0,2.310467111065512,4874.0,32.61613312104084,0.4057677218191813
1120.0,2.3194067424397646,4875.0,31.707045147911124,0.909087973129715
1120.0,2.328102037562114,4876.0,30.96855244729691,0.7384927006142128
1120.0,2.3366285546366075,4877.0,30.383851035383522,0.5847014119133895
1120.0,2.344901632029639,4878.0,29.004530477066805,1.3793205583167172
1120.0,2.352667598712797,4879.0,26.82650519520206,2.1780252818647448
1120.0,2.359796409392045,4880.0,24.58564731950353,2.2408578756985307
1120.0,2.366403877388145,4881.0,23.151859967420954,1.4337873520825752
1120.0,2.372742036877541,4882.0,22.62576944329244,0.526090524128513
1120.0,2.379049040047174,4883.0,22.86461530558447,0.23884586229202753
1120.0,2.3854540774733253,4884.0,23.217177270071176,0.35256196448670707
1120.0,2.3919150603532287,4885.0,23.238589996381197,0.021412726310021668
1120.0,2.398344527727559,4886.0,23.04545045450971,0.19313954187148852
1120.0,2.404724810055827,4887.0,22.919120916727547,0.12632953778216205
1120.0,2.4110951084345142,4888.0,22.97645864769617,0.057337730968622935
1120.0,2.417489272842418,4889.0,23.03538647398128,0.058927826285110285
